id,experiment_id,session_id,query_id,query_text,query_category,iteration,model_name,model_type,response_time_ms,timestamp,response_length,source_rank,source_type,source_url,source_title,source_snippet,has_sources,total_sources
9a29c058-399a-4f0f-a19c-8b8da54e7889,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,2,Google-Search,search_engine,289,2025-07-01 10:30:54.250089,29603,5,search_result,https://www.vidal.fr/maladies/voies-respiratoires/grippe.html,"Grippe - symptômes, causes, traitements et prévention - VIDAL","Jan 9, 2023 ... Les syndromes grippaux sont dus à divers virus. Quels sont les symptômes de la grippe saisonnière ? femme grippée. Les symptômes de la grippe ...",True,10
9a29c058-399a-4f0f-a19c-8b8da54e7889,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,2,Google-Search,search_engine,289,2025-07-01 10:30:54.250089,29603,6,search_result,https://www.quebec.ca/sante/problemes-de-sante/grippe-rhume-et-gastro/grippe-influenza,Grippe (influenza) | Gouvernement du Québec,"Oct 31, 2024 ... Les symptômes de la grippe et leur gravité peuvent varier en fonction de l'âge et de l'état de santé. Les principaux symptômes sont les suivants ...",True,10
9a29c058-399a-4f0f-a19c-8b8da54e7889,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,2,Google-Search,search_engine,289,2025-07-01 10:30:54.250089,29603,7,search_result,https://www.vidal.fr/maladies/voies-respiratoires/grippe/traitements.html,Comment soigne-t-on la grippe ? - VIDAL,"Jan 9, 2023 ... Quels sont les traitements de la grippe saisonnière ?Le traitement de la grippe repose essentiellement sur le traitement des symptômes et ...",True,10
9a29c058-399a-4f0f-a19c-8b8da54e7889,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,2,Google-Search,search_engine,289,2025-07-01 10:30:54.250089,29603,8,search_result,https://pasteur-lille.fr/centre-de-recherche/thematiques-de-recherche/maladies-infectieuses-et-inflammatoires/grippe/,"Grippe : symptômes, vaccin, traitement et prévention - Institut ...","Quels sont les différents types de grippes ? Les virus influenza sont des virus enveloppés à ARN négatif. Trois types de virus influenza infectent l'humain : A, ...",True,10
9a29c058-399a-4f0f-a19c-8b8da54e7889,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,2,Google-Search,search_engine,289,2025-07-01 10:30:54.250089,29603,9,search_result,https://www.elsan.care/fr/pathologie-et-traitement/maladies-generale/grippe-a-causes-traitements,"Grippe A : Contamination, Symptômes et Traitements | Elsan",Quelles sont les causes de la grippe A et qu'est-ce que le virus influenza ? La grippe A est causée par le virus influenza. Les virus de type B et C sont des ...,True,10
9a29c058-399a-4f0f-a19c-8b8da54e7889,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,2,Google-Search,search_engine,289,2025-07-01 10:30:54.250089,29603,10,search_result,https://www.sante.fr/grippe-h1n1,Grippe H1N1 | Santé.fr,"Nov 6, 2024 ... Depuis 2009, la grippe H1N1 a touché des millions de personnes, heureusement la plupart du temps sans gravité. Quels sont ses symptômes ?",True,10
43ba3864-70fd-406c-9611-7786473938a1,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,2,Claude-3-Sonnet,llm,0,2025-07-01 10:31:26.644375,39,0,none,,,,False,0
32dd97fa-5909-429f-af73-38cc9efd789b,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,2,Google-Search,search_engine,263,2025-07-01 10:31:26.920287,34926,1,search_result,https://aws.amazon.com/fr/what-is/gpt/,Qu'est-ce que le modèle GPT - IA générative,"Bien qu'il soit exact de décrire les modèles GPT comme de l'intelligence ... fonction de leur compréhension du langage. Pour ce faire, les modèles GPT ...",True,10
32dd97fa-5909-429f-af73-38cc9efd789b,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,2,Google-Search,search_engine,263,2025-07-01 10:31:26.920287,34926,2,search_result,https://generationia.flint.media/p/llama-mots-multilingues-pense-anglais,"Dans les rouages de Llama : vous parlez français, elle pense ...","Mar 23, 2024 ... Les grands modèles de langage (LLM) comme ... L'explication du fonctionnement global d'un modèle de langage et des transformeurs est bien ...",True,10
32dd97fa-5909-429f-af73-38cc9efd789b,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,2,Google-Search,search_engine,263,2025-07-01 10:31:26.920287,34926,3,search_result,https://aws.amazon.com/fr/what-is/transformers-in-artificial-intelligence/,Que sont les transformateurs ? - Explication des transformateurs ...,En traitant les segments d'ADN comme une séquence similaire au langage ... Les modèles GPT utilisent des décodeurs à transformateur empilés qui sont ...,True,10
32dd97fa-5909-429f-af73-38cc9efd789b,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,2,Google-Search,search_engine,263,2025-07-01 10:31:26.920287,34926,4,search_result,https://sebastien-sime.medium.com/introduction-%C3%A0-lutilisation-des-transformers-avec-hugging-face-9e13a92c8931,Introduction à l'utilisation des transformers avec Hugging Face | by ...,"Aug 13, 2023 ... Ils sont à la base des modèles de langage pré-entraînés (LLM ou Large Language Model) qui exploitent de grandes quantités de données textuelles ...",True,10
32dd97fa-5909-429f-af73-38cc9efd789b,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,2,Google-Search,search_engine,263,2025-07-01 10:31:26.920287,34926,5,search_result,https://www.devoteam.com/fr/expert-view/lstm-transformers-gpt-bert-guide-des-principales-techniques-en-nlp/,"LSTM, Transformers, GPT, BERT : guide des principales techniques ...","Le traitement du langage naturel (connu en anglais sous les termes “NLP, Natural language processing”) est un domaine de l'intelligence artificielle dans ...",True,10
32dd97fa-5909-429f-af73-38cc9efd789b,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,2,Google-Search,search_engine,263,2025-07-01 10:31:26.920287,34926,6,search_result,https://www.ibm.com/fr-fr/think/topics/gpt,Qu'est-ce qu'un GPT (transformeur génératif pré-entraîné) ? | IBM,"Les transformeurs génératifs pré-entraînés (Generative Pretrained Transformers, GPT) sont une famille de grands Modèles de langage (LLM) basés sur une ...",True,10
32dd97fa-5909-429f-af73-38cc9efd789b,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,2,Google-Search,search_engine,263,2025-07-01 10:31:26.920287,34926,7,search_result,https://www.lonestone.io/ai/llm,Large Language Models (LLM) : Définition & fonctionnement,"Les Large Language Models (LLMs) sont au cœur de la révolution IA actuelle. Propulsés par les avancées en deep learning, ces modèles comme GPT-4 ou Mistral ...",True,10
32dd97fa-5909-429f-af73-38cc9efd789b,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,2,Google-Search,search_engine,263,2025-07-01 10:31:26.920287,34926,8,search_result,https://larevueia.fr/introduction-aux-reseaux-de-neurones-transformers/,Introduction aux réseaux de neurones Transformers - La revue IA,"Feb 4, 2023 ... ... langage, avec des modèles de références comme BERT ou GPT. Dans cet ... Le modèle utilise le mécanisme d'attention pour attribuer des ...",True,10
32dd97fa-5909-429f-af73-38cc9efd789b,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,2,Google-Search,search_engine,263,2025-07-01 10:31:26.920287,34926,9,search_result,https://www.ibm.com/fr-fr/think/topics/transformer-model,Qu'est-ce qu'un modèle de transformeur ? | IBM,"Les LLM utilisant uniquement des décodeurs autorégressifs, comme le modèle GPT ... L'utilisation de modèles de transformeurs pour des données qui ne sont ...",True,10
32dd97fa-5909-429f-af73-38cc9efd789b,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,2,Google-Search,search_engine,263,2025-07-01 10:31:26.920287,34926,10,search_result,https://blent.ai/blog/a/transformers-deep-learning,"Les Transformers, incontournables du Deep Learning | Blent.ai","Apr 4, 2022 ... Dans cet article, nous allons détailler le principe du traitement du langage ... Comme nous l'avons déjà dit, le mécanisme d'attention permet de ...",True,10
55886d1b-a09e-4185-a1d9-a6ad03c492a0,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,transac_voyage_001,Trouver les meilleurs hôtels à Rome pour un week-end en octobre avec un budget de 500 euros.,Transactionnelle - Voyage,3,Claude-3-Sonnet,llm,0,2025-07-01 10:31:42.740337,39,0,none,,,,False,0
7c523fca-ce6b-40d9-b885-c3513e8f5fa2,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,transac_voyage_001,Trouver les meilleurs hôtels à Rome pour un week-end en octobre avec un budget de 500 euros.,Transactionnelle - Voyage,3,Google-Search,search_engine,552,2025-07-01 10:31:43.306583,48938,1,search_result,https://www.bons-plans-voyage-new-york.com/budget-voyage-new-york/,Quel budget faut-il pour partir en voyage à New York ?,"Mar 25, 2025 ... Le budget pour partir à NY est une question essentielle ! Voici l'analyse de 3 budgets différents avec vols, logement, repas, ...",True,10
7c523fca-ce6b-40d9-b885-c3513e8f5fa2,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,transac_voyage_001,Trouver les meilleurs hôtels à Rome pour un week-end en octobre avec un budget de 500 euros.,Transactionnelle - Voyage,3,Google-Search,search_engine,552,2025-07-01 10:31:43.306583,48938,2,search_result,https://www.voyagespirates.fr/vacances/tout-compris,Séjour tout inclus ou tout-compris en 2025 à prix mini,Vous rêvez de vacances détente ? La solution : un séjour tout compris. Retrouvez nos offres pour des vacances all inclusive pas très chères.,True,10
7c523fca-ce6b-40d9-b885-c3513e8f5fa2,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,transac_voyage_001,Trouver les meilleurs hôtels à Rome pour un week-end en octobre avec un budget de 500 euros.,Transactionnelle - Voyage,3,Google-Search,search_engine,552,2025-07-01 10:31:43.306583,48938,3,search_result,https://www.bons-plans-voyage-floride.com/budget-voyage-floride/,Quel budget prévoir pour partir en voyage en Floride ?,"les billets d'avion,; le logement (hôtel, appartement, …) le transport (location de voiture, transferts aéroport, …) les repas,; les visites ...",True,10
7c523fca-ce6b-40d9-b885-c3513e8f5fa2,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,transac_voyage_001,Trouver les meilleurs hôtels à Rome pour un week-end en octobre avec un budget de 500 euros.,Transactionnelle - Voyage,3,Google-Search,search_engine,552,2025-07-01 10:31:43.306583,48938,4,search_result,https://www.fr.lastminute.com/sejour/voyage-octobre.html,Où partir en octobre 2025 : Vacances pas cher en octobre ...,"Vous voulez partir en vacances en octobre ? Que vous cherchiez le soleil ou l'inspiration, réservez maintenant sur lastminute.com les meilleures offres.",True,10
7c523fca-ce6b-40d9-b885-c3513e8f5fa2,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,transac_voyage_001,Trouver les meilleurs hôtels à Rome pour un week-end en octobre avec un budget de 500 euros.,Transactionnelle - Voyage,3,Google-Search,search_engine,552,2025-07-01 10:31:43.306583,48938,5,search_result,https://bonjourrome.fr/hotel-rome/,Hôtel Rome pas cher : TOP 16 hébergements où dormir en 2025,"Bon plan famille et groupes d'amis : les meilleurs appartements du quartier; Budget serré : les meilleures auberges de jeunesse, hôtels et logements chez l' ...",True,10
7c523fca-ce6b-40d9-b885-c3513e8f5fa2,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,transac_voyage_001,Trouver les meilleurs hôtels à Rome pour un week-end en octobre avec un budget de 500 euros.,Transactionnelle - Voyage,3,Google-Search,search_engine,552,2025-07-01 10:31:43.306583,48938,6,search_result,https://www.easyjet.com/fr/vacances/jusqu-a-500-euro,Vacances à moins de 500 € par personne | easyJet holidays,"Si vous avez un budget en tête pour vos prochaines vacances, vous êtes au bon endroit ! Il vous suffit de sélectionner les dates qui vous conviennent et de nous ...",True,10
7c523fca-ce6b-40d9-b885-c3513e8f5fa2,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,transac_voyage_001,Trouver les meilleurs hôtels à Rome pour un week-end en octobre avec un budget de 500 euros.,Transactionnelle - Voyage,3,Google-Search,search_engine,552,2025-07-01 10:31:43.306583,48938,7,search_result,https://staygenerator.com/hostels/barcelona,Stay at Generator Barcelona Hostel in the Gràcia District | Stay ...,"Generator Barcelona is an experience and design-led hotel in Gràcia District. If you need a place to stay in Barcelona, book a room at the Generator Hostel.",True,10
7c523fca-ce6b-40d9-b885-c3513e8f5fa2,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,transac_voyage_001,Trouver les meilleurs hôtels à Rome pour un week-end en octobre avec un budget de 500 euros.,Transactionnelle - Voyage,3,Google-Search,search_engine,552,2025-07-01 10:31:43.306583,48938,8,search_result,https://www.kayak.fr/Rome-Hotels.25465.hotel.ksp,Hôtels à Rome pas chers à partir de 26 €/nuit - KAYAK,KAYAK parcourt des centaines de sites de voyage à la fois pour trouver des hôtels à Rome. Booking.com. Hotels.com. Expedia. Priceline.,True,10
7c523fca-ce6b-40d9-b885-c3513e8f5fa2,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,transac_voyage_001,Trouver les meilleurs hôtels à Rome pour un week-end en octobre avec un budget de 500 euros.,Transactionnelle - Voyage,3,Google-Search,search_engine,552,2025-07-01 10:31:43.306583,48938,9,search_result,https://coliseerome.com/hotel-vue-colisee/,Hôtels Vue Colisée: Où Séjourner à Rome,"Où loger à Rome près du Colisée : les meilleurs hôtels avec vue sur l'amphithéâtre flavien ; B&B Colosseo Panoramic Rooms, 850 mètres, €€ ; Hôtel Palazzo Velabro ...",True,10
7c523fca-ce6b-40d9-b885-c3513e8f5fa2,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,transac_voyage_001,Trouver les meilleurs hôtels à Rome pour un week-end en octobre avec un budget de 500 euros.,Transactionnelle - Voyage,3,Google-Search,search_engine,552,2025-07-01 10:31:43.306583,48938,10,search_result,https://www.weekendesk.fr/idee-week-end-sejour/13co/pas-cher,Week-end et voyage pas cher | Tout compris - Weekendesk,... trouver une offre à prix cassé pour un hôtel de luxe avec spa. Avec qui partir en week-end pas cher avec un petit budget ? Un week-end en amoureux pas cher.,True,10
6d317b35-8cfb-4636-86ac-ee0b3dedf85c,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,3,Claude-3-Sonnet,llm,0,2025-07-01 10:31:53.954436,39,0,none,,,,False,0
2ad7d4b0-dc3b-4968-8b3d-252f892cf876,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,3,Google-Search,search_engine,281,2025-07-01 10:31:54.248968,29603,1,search_result,https://www.pasteur.fr/fr/centre-medical/fiches-maladies/grippe,"Grippe : symptômes, traitement, prévention - Institut Pasteur","Quelles sont les causes ? La grippe est une maladie infectieuse causée par un virus influenza, virus à ARN enveloppé de la famille des Orthomyxoviridae, qui ...",True,10
2ad7d4b0-dc3b-4968-8b3d-252f892cf876,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,3,Google-Search,search_engine,281,2025-07-01 10:31:54.248968,29603,2,search_result,https://www.who.int/fr/news-room/fact-sheets/detail/influenza-(seasonal),Grippe saisonnière,"Feb 28, 2025 ... Environ un milliard de cas de grippe saisonnière sont enregistrés chaque année, dont 3 à 5 millions de cas sévères. Chaque année, la maladie ...",True,10
2ad7d4b0-dc3b-4968-8b3d-252f892cf876,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,3,Google-Search,search_engine,281,2025-07-01 10:31:54.248968,29603,3,search_result,https://www.ameli.fr/assure/sante/themes/grippe/traitement-grippe,Le traitement de la grippe | ameli.fr | Assuré,La grippe saisonnière est une maladie virale. Le traitement soulage les symptômes grippaux. Le recours aux médicaments antiviraux est réservé aux personnes ...,True,10
2ad7d4b0-dc3b-4968-8b3d-252f892cf876,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,3,Google-Search,search_engine,281,2025-07-01 10:31:54.248968,29603,4,search_result,https://www.canada.ca/fr/sante-publique/services/maladies/grippe-influenza.html,Grippe (influenza) : Symptômes et traitement - Canada.ca,"Jan 20, 2025 ... ... symptômes. Il est particulièrement important de protéger celles qui sont les plus susceptibles de développer des complications de la grippe.",True,10
2ad7d4b0-dc3b-4968-8b3d-252f892cf876,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,3,Google-Search,search_engine,281,2025-07-01 10:31:54.248968,29603,5,search_result,https://www.vidal.fr/maladies/voies-respiratoires/grippe.html,"Grippe - symptômes, causes, traitements et prévention - VIDAL","Jan 9, 2023 ... Les syndromes grippaux sont dus à divers virus. Quels sont les symptômes de la grippe saisonnière ? femme grippée. Les symptômes de la grippe ...",True,10
2ad7d4b0-dc3b-4968-8b3d-252f892cf876,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,3,Google-Search,search_engine,281,2025-07-01 10:31:54.248968,29603,6,search_result,https://www.quebec.ca/sante/problemes-de-sante/grippe-rhume-et-gastro/grippe-influenza,Grippe (influenza) | Gouvernement du Québec,"Oct 31, 2024 ... Les symptômes de la grippe et leur gravité peuvent varier en fonction de l'âge et de l'état de santé. Les principaux symptômes sont les suivants ...",True,10
2ad7d4b0-dc3b-4968-8b3d-252f892cf876,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,3,Google-Search,search_engine,281,2025-07-01 10:31:54.248968,29603,7,search_result,https://www.vidal.fr/maladies/voies-respiratoires/grippe/traitements.html,Comment soigne-t-on la grippe ? - VIDAL,"Jan 9, 2023 ... Quels sont les traitements de la grippe saisonnière ?Le traitement de la grippe repose essentiellement sur le traitement des symptômes et ...",True,10
2ad7d4b0-dc3b-4968-8b3d-252f892cf876,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,3,Google-Search,search_engine,281,2025-07-01 10:31:54.248968,29603,8,search_result,https://pasteur-lille.fr/centre-de-recherche/thematiques-de-recherche/maladies-infectieuses-et-inflammatoires/grippe/,"Grippe : symptômes, vaccin, traitement et prévention - Institut ...","Quels sont les différents types de grippes ? Les virus influenza sont des virus enveloppés à ARN négatif. Trois types de virus influenza infectent l'humain : A, ...",True,10
2ad7d4b0-dc3b-4968-8b3d-252f892cf876,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,3,Google-Search,search_engine,281,2025-07-01 10:31:54.248968,29603,9,search_result,https://www.elsan.care/fr/pathologie-et-traitement/maladies-generale/grippe-a-causes-traitements,"Grippe A : Contamination, Symptômes et Traitements | Elsan",Quelles sont les causes de la grippe A et qu'est-ce que le virus influenza ? La grippe A est causée par le virus influenza. Les virus de type B et C sont des ...,True,10
2ad7d4b0-dc3b-4968-8b3d-252f892cf876,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,3,Google-Search,search_engine,281,2025-07-01 10:31:54.248968,29603,10,search_result,https://www.sante.fr/grippe-h1n1,Grippe H1N1 | Santé.fr,"Nov 6, 2024 ... Depuis 2009, la grippe H1N1 a touché des millions de personnes, heureusement la plupart du temps sans gravité. Quels sont ses symptômes ?",True,10
7fb3d1a4-2fbb-4152-b354-69ae3ca3c96e,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,3,Claude-3-Sonnet,llm,0,2025-07-01 10:32:18.629389,39,0,none,,,,False,0
b9948212-fefa-4a84-b079-9f79d9447823,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,3,Google-Search,search_engine,598,2025-07-01 10:32:19.241653,34925,1,search_result,https://aws.amazon.com/fr/what-is/gpt/,Qu'est-ce que le modèle GPT - IA générative,"Bien qu'il soit exact de décrire les modèles GPT comme de l'intelligence ... fonction de leur compréhension du langage. Pour ce faire, les modèles GPT ...",True,10
b9948212-fefa-4a84-b079-9f79d9447823,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,3,Google-Search,search_engine,598,2025-07-01 10:32:19.241653,34925,2,search_result,https://generationia.flint.media/p/llama-mots-multilingues-pense-anglais,"Dans les rouages de Llama : vous parlez français, elle pense ...","Mar 23, 2024 ... Les grands modèles de langage (LLM) comme ... L'explication du fonctionnement global d'un modèle de langage et des transformeurs est bien ...",True,10
b9948212-fefa-4a84-b079-9f79d9447823,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,3,Google-Search,search_engine,598,2025-07-01 10:32:19.241653,34925,3,search_result,https://aws.amazon.com/fr/what-is/transformers-in-artificial-intelligence/,Que sont les transformateurs ? - Explication des transformateurs ...,En traitant les segments d'ADN comme une séquence similaire au langage ... Les modèles GPT utilisent des décodeurs à transformateur empilés qui sont ...,True,10
b9948212-fefa-4a84-b079-9f79d9447823,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,3,Google-Search,search_engine,598,2025-07-01 10:32:19.241653,34925,4,search_result,https://sebastien-sime.medium.com/introduction-%C3%A0-lutilisation-des-transformers-avec-hugging-face-9e13a92c8931,Introduction à l'utilisation des transformers avec Hugging Face | by ...,"Aug 13, 2023 ... Ils sont à la base des modèles de langage pré-entraînés (LLM ou Large Language Model) qui exploitent de grandes quantités de données textuelles ...",True,10
b9948212-fefa-4a84-b079-9f79d9447823,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,3,Google-Search,search_engine,598,2025-07-01 10:32:19.241653,34925,5,search_result,https://www.devoteam.com/fr/expert-view/lstm-transformers-gpt-bert-guide-des-principales-techniques-en-nlp/,"LSTM, Transformers, GPT, BERT : guide des principales techniques ...","Le traitement du langage naturel (connu en anglais sous les termes “NLP, Natural language processing”) est un domaine de l'intelligence artificielle dans ...",True,10
b9948212-fefa-4a84-b079-9f79d9447823,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,3,Google-Search,search_engine,598,2025-07-01 10:32:19.241653,34925,6,search_result,https://www.ibm.com/fr-fr/think/topics/gpt,Qu'est-ce qu'un GPT (transformeur génératif pré-entraîné) ? | IBM,"Les transformeurs génératifs pré-entraînés (Generative Pretrained Transformers, GPT) sont une famille de grands Modèles de langage (LLM) basés sur une ...",True,10
b9948212-fefa-4a84-b079-9f79d9447823,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,3,Google-Search,search_engine,598,2025-07-01 10:32:19.241653,34925,7,search_result,https://www.lonestone.io/ai/llm,Large Language Models (LLM) : Définition & fonctionnement,"Les Large Language Models (LLMs) sont au cœur de la révolution IA actuelle. Propulsés par les avancées en deep learning, ces modèles comme GPT-4 ou Mistral ...",True,10
b9948212-fefa-4a84-b079-9f79d9447823,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,3,Google-Search,search_engine,598,2025-07-01 10:32:19.241653,34925,8,search_result,https://larevueia.fr/introduction-aux-reseaux-de-neurones-transformers/,Introduction aux réseaux de neurones Transformers - La revue IA,"Feb 4, 2023 ... ... langage, avec des modèles de références comme BERT ou GPT. Dans cet ... Le modèle utilise le mécanisme d'attention pour attribuer des ...",True,10
b9948212-fefa-4a84-b079-9f79d9447823,Analyse_Referencement_Sources_2024,c0bde788-82e3-42f0-bcfd-825b9279bd28,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,3,Google-Search,search_engine,598,2025-07-01 10:32:19.241653,34925,9,search_result,https://www.ibm.com/fr-fr/think/topics/transformer-model,Qu'est-ce qu'un modèle de transformeur ? | IBM,"Les LLM utilisant uniquement des décodeurs autorégressifs, comme le modèle GPT ... L'utilisation de modèles de transformeurs pour des données qui ne sont ...",True,10
